user_id,user_name,persona,age,fitness_goal,experience_level,injury_constraint,exercise_id,exercise_name,bodyPart,equipment,target_muscle,rating,bodyPart_icon,equipment_icon,persona_icon,injury_icon
U0305,Aisha Jones,high_stress_low_support,23.0,general_fitness,intermediate,knee_pain,1324,cable upper row,back,cable,upper back,4.0,🏋️,🔗,🔴,🦵⚠️
U0077,David Nguyen,low_stress,41.0,general_fitness,intermediate,back_pain,305,dumbbell decline shrug,BACK,,traps,3.0,🏋️,🏋️,🟢,🔻⚠️
U0096,Joshua Baker,moderate_stress,24.0,muscle_gain,beginner,knee_pain,1495,oblique crunch v. 2,waist,body weight,abs,3.0,🧘,🧍,🟡,🦵⚠️
U0192,David Miller,low_stress,55.0,fat_loss,beginner,shoulder_injury,1338,exercise ball hug,back,stability ball,spine,4.0,🏋️,🏐,🟢,🤕
U0399,Kimberly Wright,moderate_stress,49.0,muscle_gain,intermediate,none,438,dumbbell w-press,shoulders,  dumbbell  ,delts,5.0,🤸,🏋️,🟡,✅
U0368,Margaret Mitchell,moderate_stress,49.0,endurance,beginner,none,380,dumbbell rear lateral raise,shoulders,dumbbell,delts,3.0,🤸,🏋️,🟡,✅
U0071,Sarah Sanchez,low_stress,21.0,general_fitness,advanced,none,978,band front raise,shoulders,band,delts,5.0,🤸,➰,🟢,✅
U0390,James Perez,high_stress_low_support,36.0,mobility,beginner,none,830,weighted bench dip,upper arms,weighted,triceps,2.0,💪,🏋️,🔴,✅
U0363,Emily Rivera,low_stress,53.0,fat_loss,intermediate,shoulder_injury,202,cable rear delt row (stirrups),shoulders,cable,delts,3.0,🤸,🔗,🟢,🤕
U0152,Joshua White,high_stress_low_support,18.0,endurance,advanced,none,488,hyperextension (on bench),back,body weight,spine,4.0,🏋️,🧍,🔴,✅
U0392,Joshua Jackson,low_stress,28.0,endurance,intermediate,knee_pain,590,lever one arm shoulder press ,shoulders,leverage machine,delts,4.0,🤸,⚙️,🟢,🦵⚠️
U0017,Steven Campbell,moderate_stress,38.0,fat_loss,intermediate,none,3235,cable assisted inverse leg curl,upper legs,cable,hamstrings,4.0,🦵,🔗,🟡,✅
U0236,Jessica Robinson,high_stress_low_support,51.0,fat_loss,beginner,knee_pain,484,hip raise (bent knee),waist,body weight,abs,5.0,🧘,🧍,🔴,🦵⚠️
U0067,Sandra Young,moderate_stress,58.0,mobility,beginner,none,3239,kneeling plank tap shoulder (male),waist,body weight,abs,4.0,🧘,🧍,🟡,✅
U0413,Carlos Nelson,low_stress,18.0,fat_loss,intermediate,shoulder_injury,1723,cable one arm tricep pushdown,upper arms,,triceps,2.0,💪,🔗,🟢,🤕
U0302,Emily Lewis,low_stress,37.0,endurance,intermediate,none,159,cable decline seated wide-grip row,back,cable,upper back,3.0,🏋️,🔗,🟢,✅
U0477,Matthew Rivera,low_stress,57.0,endurance,beginner,,80,barbell reverse curl,upper arms,barbell,biceps,3.0,💪,🏋️‍♂️,🟢,✅
U0147,Charles Moore,low_stress,32.0,endurance,intermediate,none,1,3/4 sit-up,waist,body weight,abs,5.0,🧘,🧍,🟢,✅
U0043,Emma Lopez,moderate_stress,21.0,endurance,intermediate,none,690,seated lower back stretch,back,body weight,lats,4.0,🏋️,🧍,🟡,✅
U0465,Arjun Baker,moderate_stress,52.0,mobility,intermediate,knee_pain,1321,cable rope elevated seated row,back,cable,upper back,3.0,🏋️,🔗,🟡,🦵⚠️
U0234,Priya Garcia,moderate_stress,54.0,GENERAL_FITNESS,intermediate,none,661,push-up inside leg kick,upper legs,body weight,glutes,4.0,🦵,🧍,🟡,✅
U0326,Deborah Jones,moderate_stress,55.0,muscle_gain,advanced,none,1757,dumbbell single leg deadlift,upper legs,Dumbbell,glutes,5.0,🦵,🏋️,🟡,✅
U0292,Elizabeth Davis,low_stress,55.0,  mobility  ,intermediate,none,1667,dumbbell one arm reverse spider curl,upper arms,dumbbell,biceps,3.0,💪,🏋️,🟢,✅
U0270,Noah Martinez,low_stress,26.0,muscle_gain,beginner,back_pain,81,barbell reverse preacher curl,upper arms,barbell,biceps,5.0,💪,🏋️‍♂️,🟢,🔻⚠️
U0338,Andrew Gonzalez,moderate_stress,30.0,fat_loss,intermediate,none,1674,dumbbell prone incline hammer curl,upper arms,dumbbell,biceps,4.0,💪,🏋️,🟡,✅
U0408,Joseph Scott,high_stress_low_support,24.0,mobility,beginner,none,594,lever seated calf raise ,lower legs,leverage machine,calves,3.0,🦿,⚙️,🔴,✅
U0080,Paul Smith,high_stress_low_support,43.0,mobility,beginner,back_pain,1284,dumbbell lying pullover on exercise ball,chest,dumbbell,pectorals,3.0,💪,🏋️,🔴,🔻⚠️
U0181,Carlos Thomas,high_stress_low_support,57.0,general_fitness,intermediate,knee_pain,223,cable side crunch,waist,cable,abs,4.0,🧘,🔗,🔴,🦵⚠️
U0496,Emma Allen,moderate_stress,18.0,endurance,intermediate,knee_pain,2368,split squats,upper legs,body weight,quads,4.0,🦵,🧍,🟡,🦵⚠️
U0081,Olivia Nguyen,moderate_stress,30.0,mobility,beginner,back_pain,577,lever chest press,chest,leverage machine,pectorals,3.0,💪,⚙️,🟡,🔻⚠️
U0055,Karen Perez,moderate_stress,37.0,MUSCLE_GAIN,BEGINNER,none,601,lever seated reverse fly (parallel grip),shoulders,leverage machine,delts,4.0,🤸,⚙️,🟡,✅
U0086,Susan Thomas,low_stress,31.0,mobility,intermediate,shoulder_injury,1677,dumbbell seated bicep curl,upper arms,dumbbell,biceps,2.0,💪,🏋️,🟢,🤕
U0122,Linda Davis,moderate_stress,18.0,muscle_gain,beginner,none,757,smith incline bench press,chest,smith machine,pectorals,4.0,💪,⚙️,🟡,✅
U0145,Ingrid Thomas,moderate_stress,23.0,fat_loss,beginner,none,1774,side bridge hip abduction,upper legs,body weight,abductors,4.0,🦵,🧍,🟡,✅
U0092,Fatima Lopez,moderate_stress,32.0,endurance,intermediate,none,331,dumbbell incline twisted flyes,chest,dumbbell,pectorals,4.0,💪,🏋️,🟡,✅
U0092,Fatima Lopez,moderate_stress,32.0,endurance,intermediate,none,27,barbell bent over row,back,NAN,upper back,3.0,🏋️,🏋️‍♂️,🟡,✅
U0420,Fatima Hill,high_stress_low_support,40.0,endurance,advanced,shoulder_injury,3545,dumbbell incline alternate press,chest,dumbbell,pectorals,4.0,💪,🏋️,🔴,🤕
U0177,Patricia Hernandez,low_stress,24.0,fat_loss,beginner,knee_pain,1000,band single leg reverse calf raise,lower legs,band,calves,1.0,🦿,➰,🟢,🦵⚠️
U0149,Elizabeth Wilson,low_stress,59.0,general_fitness,beginner,shoulder_injury,1639,cable rope hammer preacher curl,upper arms,cable,biceps,3.0,💪,🔗,🟢,🤕
U0148,Patricia Allen,moderate_stress,45.0,general_fitness,intermediate,back_pain,1007,band standing twisting crunch,waist,band,abs,4.0,🧘,➰,🟡,🔻⚠️
U0202,Nancy Jackson,high_stress_low_support,25.0,endurance,intermediate,shoulder_injury,599,lever seated leg curl,upper legs,leverage machine,hamstrings,3.0,🦵,⚙️,🔴,🤕
U0216,Donna Mitchell,moderate_stress,54.0,muscle_gain,intermediate,knee_pain,634,negative crunch,waist,body weight,,4.0,🧘,🧍,🟡,🦵⚠️
U0350,Susan Davis,low_stress,24.0,endurance,beginner,knee_pain,3220,astride jumps (male),cardio,body weight,cardiovascular system,5.0,🏃,🧍,🟢,🦵⚠️
U0464,Linda Green,low_stress,52.0,muscle_gain,beginner,none,794,standing lateral stretch,back,body weight,lats,4.0,🏋️,🧍,🟢,✅
U0095,Daniel Davis,low_stress,47.0,fat_loss,intermediate,back_pain,3287,elbow dips,upper arms,body weight,triceps,4.0,💪,🧍,🟢,🔻⚠️
U0238,Karen Brown,high_stress_low_support,22.0,muscle_gain,beginner,none,3119,potty squat,waist,body weight,abs,4.0,🧘,🧍,🔴,✅
U0019,Aisha Flores,high_stress_low_support,38.0,muscle_gain,beginner,none,304,dumbbell decline shrug v. 2,back,dumbbell,traps,3.0,🏋️,🏋️,🔴,✅
U0127,Ashley Martinez,low_stress,42.0,mobility,intermediate,none,1347,lever one arm lateral wide pulldown ,back,leverage machine,lats,3.0,🏋️,⚙️,🟢,✅
U0103,Paul Allen,low_stress,52.0,Mobility,intermediate,knee_pain,3664,dumbbell side plank with rear fly,back,Dumbbell,upper back,3.0,🏋️,🏋️,🟢,🦵⚠️
U0369,Ingrid Taylor,low_stress,19.0,MOBILITY,beginner,none,606,lever t bar row ,back,Leverage Machine,upper back,4.0,🏋️,⚙️,🟢,✅
U0186,Mark Flores,moderate_stress,39.0,fat_loss,intermediate,none,1668,dumbbell one arm seated bicep curl on exercise ball,upper arms,dumbbell,biceps,3.0,💪,🏋️,🟡,✅
U0254,Paul Johnson,low_stress,34.0,general_fitness,  intermediate  ,back_pain,334,dumbbell lateral raise,shoulders,dumbbell,delts,5.0,🤸,🏋️,🟢,🔻⚠️
U0425,Charles Jones,moderate_stress,33.0,fat_loss,beginner,none,806,suspended push-up,chest,body weight,pectorals,5.0,💪,🧍,🟡,✅
U0483,George Harris,moderate_stress,,fat_loss,intermediate,back_pain,1708,assisted lying calves stretch,lower legs,assisted,calves,4.0,🦿,🤝,🟡,🔻⚠️
U0244,Olivia Adams,moderate_stress,18.0,endurance,beginner,shoulder_injury,806,suspended push-up,chest,body weight,pectorals,4.0,💪,🧍,🟡,🤕
U0392,Joshua Jackson,low_stress,28.0,endurance,intermediate,knee_pain,326,dumbbell incline rear lateral raise,shoulders,dumbbell,delts,3.0,🤸,🏋️,🟢,🦵⚠️
U0277,Donna Walker,low_stress,31.0,general_fitness,beginner,,342,dumbbell lying one arm press v. 2,chest,,,5.0,💪,🏋️,🟢,🦵⚠️
U0361,Karen Moore,high_stress_low_support,49.0,muscle_gain,intermediate,none,3234,hyght dumbbell fly,chest,dumbbell,pectorals,5.0,💪,🏋️,🔴,✅
U0463,Aisha Williams,high_stress_low_support,23.0,muscle_gain,beginner,none,1734,dumbbell kickbacks on exercise ball,upper arms,  dumbbell  ,triceps,4.0,💪,🏋️,🔴,✅
U0070,Sofia Harris,low_stress,59.0,muscle_gain,beginner,none,624,march sit (wall),upper legs,body weight,glutes,4.0,🦵,🧍,🟢,✅
U0416,John Nelson,low_stress,39.0,general_fitness,intermediate,none,1343,exercise ball prone leg raise,back,stability ball,spine,5.0,🏋️,🏐,🟢,✅
U0063,Aisha Perez,moderate_stress,28.0,muscle_gain,beginner,back_pain,367,dumbbell over bench one arm wrist curl,lower arms,dumbbell,forearms,3.0,🤜,🏋️,🟡,🔻⚠️
U0258,Liam Brown,low_stress,43.0,endurance,intermediate,shoulder_injury,205,cable rear pulldown,back,cable,lats,4.0,🏋️,🔗,🟢,🤕
U0047,Steven Smith,low_stress,46.0,fat_loss,beginner,none,1354,medicine ball overhead slam,back,medicine ball,upper back,5.0,🏋️,🏐,🟢,✅
U0118,Sandra Carter,moderate_stress,39.0,endurance,intermediate,none,30,barbell close-grip bench press,upper arms,,triceps,4.0,💪,🏋️‍♂️,🟡,✅
U0433,Linda King,moderate_stress,53.0,muscle_gain,beginner,knee_pain,333,dumbbell kickback,upper arms,  dumbbell  ,triceps,5.0,💪,🏋️,🟡,🦵⚠️
U0496,Emma Allen,moderate_stress,18.0,endurance,intermediate,knee_pain,1330,dumbbell reverse grip incline bench one arm row,back,dumbbell,upper back,3.0,🏋️,🏋️,🟡,🦵⚠️
U0256,Deborah Nguyen,moderate_stress,31.0,muscle_gain,advanced,none,262,cross body crunch,waist,body weight,abs,3.0,🧘,🧍,🟡,✅
U0314,Carlos Davis,low_stress,38.0,  mobility  ,beginner,none,2987,weighted close grip chin-up on dip cage,back,weighted,lats,4.0,🏋️,🏋️,🟢,✅
U0228,Stephanie Lewis,moderate_stress,41.0,mobility,beginner,back_pain,1719,barbell incline close grip bench press,UPPER ARMS,barbell,triceps,3.0,💪,🏋️‍♂️,🟡,🔻⚠️
U0130,Donald Hernandez,moderate_stress,23.0,general_fitness,advanced,none,1619,dumbbell incline one arm hammer press,upper arms,dumbbell,triceps,5.0,💪,🏋️,🟡,✅
U0419,Daniel Martinez,low_stress,36.0,mobility,advanced,none,484,hip raise (bent knee),waist,body weight,abs,5.0,🧘,🧍,🟢,✅
U0263,Linda Miller,low_stress,18.0,endurance,beginner,none,805,suspended abdominal fallout,waist,body weight,abs,3.0,🧘,🧍,🟢,✅
U0266,Charles Rivera,low_stress,57.0,muscle_gain,intermediate,none,2796,dumbbell step-up lunge,upper legs,dumbbell,quads,5.0,🦵,🏋️,🟢,✅
U0324,Aiden Green,moderate_stress,54.0,mobility,intermediate,none,1001,band single leg split squat,upper legs,band,quads,4.0,🦵,➰,🟡,✅
U0421,Joseph Moore,moderate_stress,34.0,mobility,intermediate,none,393,dumbbell seated inner biceps curl,upper arms,dumbbell,biceps,3.0,💪,🏋️,🟡,✅
U0266,Charles Rivera,low_stress,57.0,muscle_gain,intermediate,none,1343,exercise ball prone leg raise,back,stability ball,spine,4.0,🏋️,🏐,🟢,✅
U0075,Noah Harris,low_stress,24.0,endurance,advanced,none,56,barbell lying close-grip triceps extension,upper arms,barbell,triceps,3.0,💪,🏋️‍♂️,🟢,✅
U0223,Patricia Sanchez,moderate_stress,45.0,mobility,ADVANCED,knee_pain,699,shoulder tap push-up,chest,body weight,pectorals,4.0,💪,🧍,🟡,🦵⚠️
U0206,Ronald Torres,low_stress,54.0,mobility,beginner,shoulder_injury,2371,weighted russian twist v. 2,WAIST,weighted,abs,4.0,🧘,🏋️,🟢,🤕
U0161,Mary Nguyen,low_stress,44.0,endurance,beginner,none,1255,barbell decline pullover,chest,barbell,pectorals,3.0,💪,🏋️‍♂️,🟢,✅
U0269,Sandra Jones,low_stress,20.0,mobility,beginner,none,155,cable cross-over variation,chest,cable,pectorals,3.0,💪,🔗,🟢,✅
U0024,Mary Robinson,high_stress_low_support,24.0,mobility,intermediate,knee_pain,1347,lever one arm lateral wide pulldown ,back,leverage machine,lats,3.0,🏋️,⚙️,🔴,🦵⚠️
U0164,Liam Lopez,low_stress,41.0,endurance,beginner,none,238,cable straight arm pulldown,back,cable,lats,2.0,🏋️,🔗,🟢,✅
U0479,Ava Baker,moderate_stress,20.0,fat_loss,beginner,knee_pain,154,cable cross-over revers fly,shoulders,cable,delts,2.0,🤸,🔗,🟡,🦵⚠️
U0238,Karen Brown,high_stress_low_support,22.0,muscle_gain,beginner,none,415,dumbbell standing alternate raise,shoulders,dumbbell,delts,5.0,🤸,🏋️,🔴,✅
U0327,Ethan Martinez,high_stress_low_support,22.0,general_fitness,beginner,none,2801,twisted leg raise (female),waist,body weight,abs,5.0,🧘,🧍,🔴,✅
U0011,Mary Sanchez,low_stress,32.0,fat_loss,intermediate,none,1459,dumbbell romanian deadlift,upper legs,dumbbell,glutes,4.0,🦵,🏋️,🟢,✅
U0182,Diego Roberts,high_stress_low_support,18.0,mobility,beginner,back_pain,2289,lever calf press ,lower legs,leverage machine,calves,3.0,🦿,⚙️,🔴,🔻⚠️
U0173,Ava Flores,low_stress,29.0,fat_loss,beginner,knee_pain,2405,cable triceps pushdown (v-bar) (with arm blaster),upper arms,cable,triceps,2.0,💪,🔗,🟢,🦵⚠️
U0188,Joseph White,low_stress,35.0,endurance,advanced,none,3297,back lever,back,body weight,upper back,4.0,🏋️,🧍,🟢,✅
U0288,Steven Moore,low_stress,22.0,fat_loss,beginner,knee_pain,428,dumbbell standing preacher curl,upper arms,DUMBBELL,biceps,4.0,💪,🏋️,🟢,🦵⚠️
U0228,Stephanie Lewis,moderate_stress,41.0,mobility,beginner,back_pain,639,one arm dip,upper arms,body weight,triceps,3.0,💪,🧍,🟡,🔻⚠️
U0323,Donald Carter,low_stress,30.0,endurance,beginner,none,591,lever overhand triceps dip,upper arms,leverage machine,triceps,2.0,💪,⚙️,🟢,✅
U0308,Donald Sanchez,moderate_stress,38.0,fat_loss,intermediate,none,436,dumbbell tate press,upper arms,dumbbell,triceps,4.0,💪,🏋️,🟡,✅
U0173,Ava Flores,low_stress,29.0,fat_loss,beginner,knee_pain,148,cable alternate shoulder press,shoulders,cable,delts,3.0,🤸,🔗,🟢,🦵⚠️
U0419,Daniel Martinez,low_stress,36.0,mobility,advanced,none,484,hip raise (bent knee),waist,body weight,abs,5.0,🧘,🧍,🟢,✅
U0178,Carlos Jones,high_stress_low_support,35.0,muscle_gain,beginner,none,88,barbell seated calf raise,lower legs,barbell,calves,1.0,🦿,🏋️‍♂️,🔴,✅
U0229,Fatima Green,moderate_stress,36.0,muscle_gain,advanced,none,1686,squat to overhead reach with twist,upper legs,body weight,quads,4.0,🦵,🧍,🟡,✅
U0089,Lisa Green,low_stress,54.0,general_fitness,beginner,none,215,cable seated rear lateral raise,shoulders,cable,delts,5.0,🤸,🔗,🟢,✅
U0290,Paul Martin,low_stress,49.0,general_fitness,Intermediate,none,1317,barbell reverse grip incline bench row,back,barbell,upper back,4.0,🏋️,🏋️‍♂️,🟢,✅
U0022,Sarah Rodriguez,low_stress,47.0,muscle_gain,intermediate,none,1329,dumbbell palm rotational bent over row,back,dumbbell,upper back,3.0,🏋️,🏋️,🟢,✅
U0358,Nancy Lee,high_stress_low_support,42.0,muscle_gain,beginner,none,1718,barbell seated close grip behind neck triceps extension,upper arms,barbell,triceps,4.0,💪,🏋️‍♂️,🔴,✅
U0112,Amanda Jackson,low_stress,24.0,fat_loss,beginner,knee_pain,863,dumbbell lying external shoulder rotation,shoulders,dumbbell,delts,4.0,🤸,🏋️,🟢,🦵⚠️
U0159,Yuki Miller,moderate_stress,53.0,fat_loss,beginner,,1441,dumbbell over bench one arm reverse wrist curl,lower arms,dumbbell,forearms,4.0,🤜,🏋️,🟡,✅
U0311,Nancy Adams,moderate_stress,28.0,endurance,beginner,none,1309,smith wide grip decline bench press,chest,smith machine,pectorals,3.0,💪,⚙️,🟡,✅
U0277,Donna Walker,low_stress,31.0,general_fitness,beginner,knee_pain,2414,barbell standing concentration curl,upper arms,  barbell  ,biceps,5.0,💪,🏋️‍♂️,🟢,🦵⚠️
U0352,Emily Wilson,low_stress,28.0,fat_loss,intermediate,shoulder_injury,50,barbell incline shoulder raise,chest,barbell,serratus anterior,4.0,💪,🏋️‍♂️,🟢,🤕
U0122,Linda Davis,moderate_stress,18.0,muscle_gain,beginner,none,3017,barbell pendlay row,back,barbell,upper back,2.0,🏋️,🏋️‍♂️,🟡,✅
U0498,Michelle Martin,moderate_stress,59.0,general_fitness,intermediate,none,1387,one leg floor calf raise,lower legs,body weight,calves,5.0,🦿,🧍,🟡,✅
U0102,Liam Jackson,moderate_stress,49.0,endurance,beginner,none,1436,barbell high bar squat,upper legs,barbell,glutes,3.0,🦵,🏋️‍♂️,🟡,✅
U0051,Aisha Miller,low_stress,29.0,endurance,intermediate,none,327,dumbbell incline row,back,dumbbell,upper back,3.0,🏋️,🏋️,🟢,✅
U0100,Mary Nelson,high_stress_low_support,47.0,endurance,Beginner,none,853,weighted standing curl,upper arms,weighted,biceps,2.0,💪,🏋️,🔴,✅
U0038,Ashley Baker,moderate_stress,22.0,muscle_gain,beginner,knee_pain,57,barbell lying extension,Upper Arms,barbell,triceps,4.0,💪,🏋️‍♂️,🟡,🦵⚠️
U0321,Amanda Hall,high_stress_low_support,31.0,muscle_gain,beginner,shoulder_injury,3297,back lever,back,body weight,upper back,3.0,🏋️,🧍,🔴,🤕
U0308,Donald Sanchez,moderate_stress,38.0,fat_loss,intermediate,none,215,cable seated rear lateral raise,shoulders,cable,delts,3.0,🤸,🔗,🟡,✅
U0254,Paul Johnson,low_stress,34.0,general_fitness,intermediate,back_pain,1676,dumbbell seated alternate hammer curl on exercise ball,upper arms,dumbbell,biceps,3.0,💪,🏋️,🟢,🔻⚠️
U0206,Ronald Torres,low_stress,54.0,mobility,beginner,shoulder_injury,186,cable lying triceps extension v. 2,upper arms,cable,triceps,1.0,💪,🔗,🟢,🤕
U0264,John Hill,low_stress,43.0,mobility,advanced,none,809,suspended split squat,upper legs,body weight,quads,4.0,🦵,🧍,🟢,✅
U0477,Matthew Rivera,low_stress,57.0,endurance,beginner,none,52,barbell jm bench press,upper arms,barbell,triceps,3.0,💪,🏋️‍♂️,🟢,✅
U0447,Ingrid Lewis,high_stress_low_support,24.0,mobility,advanced,none,490,incline close-grip push-up,upper arms,body weight,triceps,3.0,💪,🧍,🔴,✅
U0356,George Torres,moderate_stress,53.0,endurance,beginner,shoulder_injury,650,pull-in (on stability ball),waist,stability ball,abs,4.0,🧘,🏐,🟡,🤕
U0261,Mohammed Brown,low_stress,34.0,fat_loss,BEGINNER,none,99,barbell single leg split squat,upper legs,barbell,quads,5.0,🦵,🏋️‍♂️,🟢,✅
U0120,Donna King,moderate_stress,59.0,endurance,advanced,none,176,cable kneeling triceps extension,upper arms,cable,triceps,3.0,💪,🔗,🟡,✅
U0215,Emily White,moderate_stress,45.0,muscle_gain,beginner,none,720,side-to-side chin,back,body weight,lats,4.0,🏋️,🧍,🟡,✅
U0356,George Torres,moderate_stress,53.0,endurance,beginner,shoulder_injury,1769,bodyweight side lying biceps curl,upper arms,body weight,biceps,3.0,💪,🧍,🟡,🤕
U0477,Matthew Rivera,low_stress,57.0,endurance,beginner,none,705,side bridge v. 2,waist,body weight,abs,3.0,🧘,🧍,🟢,✅
U0253,Kevin Davis,moderate_stress,44.0,muscle_gain,beginner,back_pain,859,wrist rollerer,lower arms,weighted,forearms,3.0,🤜,🏋️,🟡,🔻⚠️
U0463,Aisha Williams,high_stress_low_support,23.0,muscle_gain,beginner,none,3641,weighted kneeling step with swing,shoulders,weighted,delts,4.0,🤸,🏋️,🔴,✅
U0041,Kenneth Brown,low_stress,37.0,general_fitness,beginner,back_pain,54,barbell lunge,upper legs,barbell,glutes,4.0,🦵,🏋️‍♂️,🟢,🔻⚠️
U0408,Joseph Scott,high_stress_low_support,24.0,mobility,beginner,none,2300,inverted row bent knees,back,body weight,upper back,4.0,🏋️,🧍,🔴,✅
U0379,Sofia Baker,low_stress,48.0,endurance,intermediate,none,603,lever shoulder press ,shoulders,leverage machine,delts,4.0,🤸,⚙️,🟢,✅
U0111,Paul Lopez,moderate_stress,50.0,general_fitness,beginner,none,1407,calf push stretch with hands against wall,lower legs,body weight,calves,5.0,🦿,🧍,🟡,✅
U0276,Ronald Hall,low_stress,23.0,general_fitness,beginner,none,2400,inverse leg curl (on pull-up cable machine),upper legs,body weight,hamstrings,5.0,🦵,🧍,🟢,✅
U0427,Emma King,low_stress,33.0,  general_fitness  ,beginner,none,689,seated leg raise,waist,body weight,abs,5.0,🧘,🧍,🟢,✅
U0038,Ashley Baker,moderate_stress,22.0,muscle_gain,beginner,knee_pain,399,dumbbell seated one arm rotate,  lower arms  ,dumbbell,forearms,4.0,🤜,🏋️,🟡,🦵⚠️
U0454,Sofia Roberts,low_stress,37.0,fat_loss,advanced,shoulder_injury,208,cable reverse-grip straight back seated high row,back,cable,upper back,3.0,🏋️,🔗,🟢,🤕
U0156,Amanda Miller,moderate_stress,27.0,ENDURANCE,beginner,none,1360,smith one arm row,back,smith machine,upper back,3.0,🏋️,⚙️,🟡,✅
U0289,Karen Ramirez,moderate_stress,37.0,muscle_gain,beginner,back_pain,609,london bridge,back,rope,upper back,3.0,🏋️,🪢,🟡,🔻⚠️
U0107,Sarah Davis,moderate_stress,24.0,fat_loss,beginner,shoulder_injury,635,oblique crunches floor,Waist,body weight,abs,5.0,🧘,🧍,🟡,🤕
U0459,Ethan Moore,high_stress_low_support,45.0,fat_loss,advanced,back_pain,1642,cable seated one arm concentration curl,upper arms,cable,,2.0,💪,🔗,🔴,🔻⚠️
U0144,Andrew Johnson,moderate_stress,42.0,mobility,intermediate,none,3546,dumbbell seated alternate shoulder,shoulders,dumbbell,delts,4.0,🤸,🏋️,🟡,✅
U0083,Diego Thomas,high_stress_low_support,39.0,mobility,advanced,none,2611,lever horizontal one leg press,upper legs,leverage machine,glutes,4.0,🦵,⚙️,🔴,✅
U0402,Sandra Scott,high_stress_low_support,40.0,fat_loss,beginner,none,345,dumbbell lying one arm rear lateral raise,shoulders,dumbbell,delts,3.0,🤸,🏋️,🔴,✅
U0412,Michelle Allen,moderate_stress,55.0,endurance,advanced,none,778,spider crawl push up,upper legs,body weight,glutes,4.0,🦵,🧍,🟡,✅
U0326,Deborah Jones,moderate_stress,55.0,muscle_gain,advanced,none,1345,kettlebell two arm row,back,kettlebell,upper back,4.0,🏋️,🔔,🟡,✅
U0058,Jennifer Wilson,moderate_stress,50.0,general_fitness,beginner,none,1764,hanging leg hip raise,waist,body weight,abs,5.0,🧘,🧍,🟡,✅
U0232,Joseph Roberts,low_stress,55.0,general_fitness,intermediate,none,492,incline push up depth jump,chest,body weight,pectorals,5.0,💪,🧍,🟢,✅
U0413,Carlos Nelson,low_stress,18.0,Fat_Loss,intermediate,shoulder_injury,41,barbell front raise,shoulders,barbell,delts,1.0,🤸,🏋️‍♂️,🟢,🤕
U0410,Steven Nelson,high_stress_low_support,57.0,Fat_Loss,intermediate,back_pain,342,dumbbell lying one arm press v. 2,chest,dumbbell,pectorals,4.0,💪,🏋️,🔴,🔻⚠️
U0352,Emily Wilson,low_stress,28.0,fat_loss,intermediate,shoulder_injury,636,olympic barbell hammer curl,upper arms,olympic barbell,biceps,1.0,💪,🏋️‍♂️,🟢,🤕
U0266,Charles Rivera,low_stress,57.0,muscle_gain,intermediate,none,448,ez barbell decline close grip face press,upper arms,ez barbell,triceps,5.0,💪,🏋️‍♂️,🟢,✅
U0319,Lucas Mitchell,low_stress,23.0,endurance,intermediate,none,814,triceps dip,upper arms,body weight,triceps,4.0,💪,🧍,🟢,✅
U0237,Kevin Perez,moderate_stress,39.0,muscle_gain,beginner,back_pain,192,cable one arm lateral raise,shoulders,cable,delts,4.0,🤸,🔗,🟡,🔻⚠️
U0491,Paul Torres,moderate_stress,40.0,Fat_Loss,beginner,none,1374,box jump down with one leg stabilization,lower legs,body weight,calves,3.0,🦿,🧍,🟡,✅
U0203,Robert White,moderate_stress,46.0,mobility,intermediate,none,1743,dumbbell twisting bench press,upper arms,dumbbell,triceps,4.0,💪,🏋️,🟡,✅
U0397,Lisa Anderson,high_stress_low_support,42.0,general_fitness,intermediate,knee_pain,1005,band standing crunch,waist,band,abs,5.0,🧘,➰,🔴,🦵⚠️
U0225,Jessica Young,low_stress,40.0,endurance,beginner,none,1371,barbell seated calf raise,lower legs,barbell,calves,4.0,🦿,🏋️‍♂️,🟢,✅
U0339,Linda Campbell,low_stress,27.0,general_fitness,advanced,knee_pain,689,seated leg raise,waist,body weight,abs,5.0,🧘,🧍,🟢,🦵⚠️
U0184,Noah Thompson,low_stress,51.0,endurance,beginner,none,2364,assisted wide-grip chest dip (kneeling),chest,leverage machine,pectorals,3.0,💪,⚙️,🟢,✅
U0369,Ingrid Taylor,low_stress,19.0,Mobility,beginner,none,3296,front lever,waist,body weight,abs,5.0,🧘,🧍,🟢,✅
U0169,Richard Martin,low_stress,40.0,mobility,intermediate,none,1675,dumbbell reverse spider curl,upper arms,dumbbell,biceps,4.0,💪,🏋️,🟢,✅
U0048,Priya Johnson,low_stress,53.0,general_fitness,intermediate,knee_pain,105,barbell standing bradford press,shoulders,barbell,delts,5.0,🤸,🏋️‍♂️,🟢,🦵⚠️
U0470,Diego Carter,moderate_stress,24.0,muscle_gain,beginner,none,1330,dumbbell reverse grip incline bench one arm row,back,dumbbell,upper back,3.0,🏋️,🏋️,🟡,✅
U0315,Brian Scott,low_stress,55.0,mobility,beginner,back_pain,1560,exercise ball seated hamstring stretch,upper legs,stability ball,hamstrings,4.0,🦵,🏐,🟢,🔻⚠️
U0255,Kenneth Moore,low_stress,44.0,general_fitness,beginner,none,1615,lever hammer grip preacher curl,upper arms,Leverage Machine,biceps,5.0,💪,⚙️,🟢,✅
